team_id,team_name,season,valid_from_season,mp,wins,draws,losses,points,goals_for,goals_against,goal_difference,clean_sheets,failed_to_score,home_mp,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,away_mp,away_wins,away_draws,away_losses,away_goals_for,away_goals_against,shots_for,shots_against,sot_for,sot_against,fouls_for,fouls_against,corners_for,corners_against,yellows_for,yellows_against,reds_for,reds_against,ppg,win_rate,draw_rate,loss_rate,avg_goals_for,avg_goals_against,avg_goal_difference,sot_accuracy,sot_conceded_rate,shot_conversion,clean_sheet_rate,failed_to_score_rate,corners_pg,fouls_pg,yellows_pg,reds_pg,shots_pg,shots_conceded_pg,sot_pg,sot_conceded_pg,home_win_rate,away_win_rate,home_ppg,away_ppg,home_goal_diff_pg,away_goal_diff_pg
20,Man City,2018/19,2019/20,38,32,2,4,98,95,23,72,20,2,19,18,0,1,57,12,19,14,2,3,38,11,683,236,260,83,328,320,287,82,44,54,1,2,2.5789473684210527,0.8421052631578947,0.0526315789473684,0.1052631578947368,2.5,0.6052631578947368,1.894736842105263,0.3806734992679356,0.3516949152542373,0.1390922401171303,0.5263157894736842,0.05263157894736842,7.552631578947368,8.631578947368421,1.1578947368421053,0.02631578947368421,17.973684210526315,6.2105263157894735,6.842105263157895,2.1842105263157894,0.9473684210526315,0.7368421052631579,2.8421052631578947,2.3157894736842106,2.3684210526315788,1.4210526315789473
21,Man United,2018/19,2019/20,38,19,9,10,66,65,54,11,7,7,19,10,6,3,33,25,19,9,3,7,32,29,526,493,225,173,433,409,200,186,73,67,4,1,1.736842105263158,0.5,0.2368421052631578,0.2631578947368421,1.7105263157894737,1.4210526315789471,0.2894736842105263,0.42775665399239543,0.3509127789046653,0.12357414448669202,0.18421052631578946,0.18421052631578946,5.2631578947368425,11.394736842105264,1.9210526315789473,0.10526315789473684,13.842105263157896,12.973684210526315,5.921052631578948,4.552631578947368,0.5263157894736842,0.47368421052631576,1.894736842105263,1.5789473684210527,0.42105263157894735,0.15789473684210525
22,Newcastle,2018/19,2019/20,38,12,9,17,45,42,48,-6,11,13,19,8,1,10,24,25,19,4,8,7,18,23,444,489,142,148,422,349,181,231,57,58,2,1,1.1842105263157894,0.3157894736842105,0.2368421052631578,0.4473684210526316,1.105263157894737,1.263157894736842,-0.1578947368421052,0.31981981981981983,0.30265848670756645,0.0945945945945946,0.2894736842105263,0.34210526315789475,4.7631578947368425,11.105263157894736,1.5,0.05263157894736842,11.68421052631579,12.868421052631579,3.736842105263158,3.8947368421052633,0.42105263157894735,0.21052631578947367,1.3157894736842106,1.0526315789473684,-0.05263157894736842,-0.2631578947368421
26,Southampton,2018/19,2019/20,38,9,12,17,39,45,65,-20,7,10,19,5,8,6,27,30,19,4,4,11,18,35,480,523,162,179,420,351,193,213,71,61,3,1,1.0263157894736843,0.2368421052631578,0.3157894736842105,0.4473684210526316,1.1842105263157894,1.7105263157894737,-0.5263157894736842,0.3375,0.3422562141491396,0.09375,0.18421052631578946,0.2631578947368421,5.078947368421052,11.052631578947368,1.868421052631579,0.07894736842105263,12.631578947368421,13.763157894736842,4.2631578947368425,4.7105263157894735,0.2631578947368421,0.21052631578947367,1.2105263157894737,0.8421052631578947,-0.15789473684210525,-0.8947368421052632
28,Tottenham,2018/19,2019/20,38,23,2,13,71,67,39,28,13,6,19,12,2,5,34,16,19,11,0,8,33,23,536,463,189,159,375,386,194,187,56,61,3,2,1.868421052631579,0.6052631578947368,0.0526315789473684,0.3421052631578947,1.763157894736842,1.0263157894736843,0.7368421052631579,0.35261194029850745,0.3434125269978402,0.125,0.34210526315789475,0.15789473684210525,5.105263157894737,9.868421052631579,1.4736842105263157,0.07894736842105263,14.105263157894736,12.18421052631579,4.973684210526316,4.184210526315789,0.631578947368421,0.5789473684210527,2.0,1.736842105263158,0.9473684210526315,0.5263157894736842
29,Watford,2018/19,2019/20,38,14,8,16,50,52,59,-7,7,10,19,8,3,8,26,28,19,6,5,8,26,31,434,490,151,184,433,403,177,210,77,47,4,3,1.3157894736842106,0.3684210526315789,0.2105263157894736,0.4210526315789473,1.368421052631579,1.5526315789473684,-0.1842105263157894,0.347926267281106,0.37551020408163266,0.11981566820276497,0.18421052631578946,0.2631578947368421,4.657894736842105,11.394736842105264,2.026315789473684,0.10526315789473684,11.421052631578947,12.894736842105264,3.973684210526316,4.842105263157895,0.42105263157894735,0.3157894736842105,1.4210526315789473,1.2105263157894737,-0.10526315789473684,-0.2631578947368421
31,West Ham,2018/19,2019/20,38,15,7,16,52,52,55,-3,7,14,19,9,4,6,32,27,19,6,3,10,20,28,441,528,157,200,331,401,187,209,59,58,1,1,1.368421052631579,0.3947368421052631,0.1842105263157894,0.4210526315789473,1.368421052631579,1.4473684210526316,-0.0789473684210526,0.35600907029478457,0.3787878787878788,0.11791383219954649,0.18421052631578946,0.3684210526315789,4.921052631578948,8.710526315789474,1.5526315789473684,0.02631578947368421,11.605263157894736,13.894736842105264,4.131578947368421,5.2631578947368425,0.47368421052631576,0.3157894736842105,1.631578947368421,1.105263157894737,0.2631578947368421,-0.42105263157894735
32,Wolves,2018/19,2019/20,38,16,9,13,57,47,46,1,9,11,19,10,4,5,28,21,19,6,5,8,19,25,474,456,151,148,409,334,195,190,72,75,1,4,1.5,0.4210526315789473,0.2368421052631578,0.3421052631578947,1.236842105263158,1.2105263157894737,0.0263157894736842,0.31856540084388185,0.32456140350877194,0.09915611814345991,0.23684210526315788,0.2894736842105263,5.131578947368421,10.763157894736842,1.894736842105263,0.02631578947368421,12.473684210526315,12.0,3.973684210526316,3.8947368421052633,0.5263157894736842,0.3157894736842105,1.7894736842105263,1.2105263157894737,0.3684210526315789,-0.3157894736842105
1,Arsenal,2019/20,2020/21,38,14,14,10,56,56,48,8,10,7,19,10,6,3,36,24,19,4,8,7,20,24,410,554,151,194,421,459,231,229,86,79,5,1,1.4736842105263157,0.3684210526315789,0.3684210526315789,0.2631578947368421,1.4736842105263157,1.263157894736842,0.2105263157894736,0.36829268292682926,0.35018050541516244,0.13658536585365855,0.2631578947368421,0.18421052631578946,6.078947368421052,11.078947368421053,2.263157894736842,0.13157894736842105,10.789473684210526,14.578947368421053,3.973684210526316,5.105263157894737,0.5263157894736842,0.21052631578947367,1.894736842105263,1.0526315789473684,0.631578947368421,-0.21052631578947367
2,Aston Villa,2019/20,2020/21,38,9,8,21,35,41,67,-26,7,11,19,7,3,9,22,30,19,2,5,12,19,37,459,607,150,185,451,543,200,242,68,78,1,7,0.9210526315789472,0.2368421052631578,0.2105263157894736,0.5526315789473685,1.0789473684210529,1.763157894736842,-0.6842105263157895,0.32679738562091504,0.30477759472817134,0.08932461873638345,0.18421052631578946,0.2894736842105263,5.2631578947368425,11.868421052631579,1.7894736842105263,0.02631578947368421,12.078947368421053,15.973684210526315,3.9473684210526314,4.868421052631579,0.3684210526315789,0.10526315789473684,1.263157894736842,0.5789473684210527,-0.42105263157894735,-0.9473684210526315
3,Bournemouth,2019/20,2020/21,38,9,7,22,34,40,65,-25,5,15,19,5,6,8,22,30,19,4,1,14,18,35,389,558,121,195,369,419,194,251,73,67,3,3,0.8947368421052632,0.2368421052631578,0.1842105263157894,0.5789473684210527,1.0526315789473684,1.7105263157894737,-0.6578947368421053,0.3110539845758355,0.34946236559139787,0.10282776349614396,0.13157894736842105,0.39473684210526316,5.105263157894737,9.710526315789474,1.9210526315789473,0.07894736842105263,10.236842105263158,14.68421052631579,3.1842105263157894,5.131578947368421,0.2631578947368421,0.21052631578947367,1.105263157894737,0.6842105263157895,-0.42105263157894735,-0.8947368421052632
5,Brighton,2019/20,2020/21,38,9,14,15,41,39,54,-15,9,13,19,5,7,7,20,27,19,4,7,8,19,27,461,498,142,170,385,340,178,204,56,61,2,1,1.0789473684210529,0.2368421052631578,0.3684210526315789,0.3947368421052631,1.0263157894736843,1.4210526315789471,-0.3947368421052631,0.3080260303687636,0.3413654618473896,0.08459869848156182,0.23684210526315788,0.34210526315789475,4.684210526315789,10.131578947368421,1.4736842105263157,0.05263157894736842,12.131578947368421,13.105263157894736,3.736842105263158,4.473684210526316,0.2631578947368421,0.21052631578947367,1.1578947368421053,1.0,-0.3684210526315789,-0.42105263157894735
6,Burnley,2019/20,2020/21,38,15,9,14,54,43,50,-7,15,10,19,8,4,7,24,23,19,7,5,7,19,27,388,539,134,170,412,394,171,239,67,39,0,3,1.4210526315789471,0.3947368421052631,0.2368421052631578,0.3684210526315789,1.131578947368421,1.3157894736842106,-0.1842105263157894,0.34536082474226804,0.31539888682745826,0.11082474226804123,0.39473684210526316,0.2631578947368421,4.5,10.842105263157896,1.763157894736842,0.0,10.210526315789474,14.18421052631579,3.526315789473684,4.473684210526316,0.42105263157894735,0.3684210526315789,1.4736842105263157,1.368421052631579,0.05263157894736842,-0.42105263157894735
8,Chelsea,2019/20,2020/21,38,20,6,12,66,69,54,15,9,7,19,11,3,5,30,16,19,9,3,7,39,38,625,322,223,117,386,397,247,133,60,76,0,3,1.736842105263158,0.5263157894736842,0.1578947368421052,0.3157894736842105,1.8157894736842104,1.4210526315789471,0.3947368421052631,0.3568,0.36335403726708076,0.1104,0.23684210526315788,0.18421052631578946,6.5,10.157894736842104,1.5789473684210527,0.0,16.44736842105263,8.473684210526315,5.868421052631579,3.0789473684210527,0.5789473684210527,0.47368421052631576,1.894736842105263,1.5789473684210527,0.7368421052631579,0.05263157894736842
10,Crystal Palace,2019/20,2020/21,38,11,10,17,43,31,50,-19,10,16,19,6,5,8,15,20,19,5,5,9,16,30,376,514,120,175,425,495,177,235,61,81,2,5,1.131578947368421,0.2894736842105263,0.2631578947368421,0.4473684210526316,0.8157894736842105,1.3157894736842106,-0.5,0.3191489361702128,0.3404669260700389,0.08244680851063829,0.2631578947368421,0.42105263157894735,4.657894736842105,11.18421052631579,1.605263157894737,0.05263157894736842,9.894736842105264,13.526315789473685,3.1578947368421053,4.605263157894737,0.3157894736842105,0.2631578947368421,1.2105263157894737,1.0526315789473684,-0.2631578947368421,-0.7368421052631579
11,Everton,2019/20,2020/21,38,13,10,15,49,44,56,-12,9,10,19,8,7,4,24,21,19,5,3,11,20,35,470,427,162,148,472,410,203,182,70,59,3,2,1.2894736842105263,0.3421052631578947,0.2631578947368421,0.3947368421052631,1.1578947368421053,1.4736842105263157,-0.3157894736842105,0.3446808510638298,0.34660421545667447,0.09361702127659574,0.23684210526315788,0.2631578947368421,5.342105263157895,12.421052631578947,1.8421052631578947,0.07894736842105263,12.368421052631579,11.236842105263158,4.2631578947368425,3.8947368421052633,0.42105263157894735,0.2631578947368421,1.631578947368421,0.9473684210526315,0.15789473684210525,-0.7894736842105263
17,Leicester,2019/20,2020/21,38,18,8,12,62,67,41,26,13,9,19,11,4,4,35,17,19,7,4,8,32,24,537,380,190,137,418,460,222,175,41,67,3,3,1.631578947368421,0.4736842105263157,0.2105263157894736,0.3157894736842105,1.763157894736842,1.0789473684210529,0.6842105263157895,0.3538175046554935,0.3605263157894737,0.12476722532588454,0.34210526315789475,0.23684210526315788,5.842105263157895,11.0,1.0789473684210527,0.07894736842105263,14.131578947368421,10.0,5.0,3.6052631578947367,0.5789473684210527,0.3684210526315789,1.9473684210526316,1.3157894736842106,0.9473684210526315,0.42105263157894735
18,Liverpool,2019/20,2020/21,38,32,3,3,99,85,33,52,15,3,19,18,1,0,52,16,19,14,2,3,33,17,590,343,231,109,331,322,258,160,38,47,1,0,2.6052631578947367,0.8421052631578947,0.0789473684210526,0.0789473684210526,2.236842105263158,0.868421052631579,1.368421052631579,0.39152542372881355,0.3177842565597668,0.1440677966101695,0.39473684210526316,0.07894736842105263,6.7894736842105265,8.710526315789474,1.0,0.02631578947368421,15.526315789473685,9.026315789473685,6.078947368421052,2.8684210526315788,0.9473684210526315,0.7368421052631579,2.8947368421052633,2.3157894736842106,1.894736842105263,0.8421052631578947
20,Man City,2019/20,2020/21,38,26,3,9,81,102,35,67,17,4,19,15,2,2,57,13,19,11,1,7,45,22,745,279,263,115,361,312,298,98,60,53,4,1,2.131578947368421,0.6842105263157895,0.0789473684210526,0.2368421052631578,2.6842105263157894,0.9210526315789472,1.763157894736842,0.3530201342281879,0.4121863799283154,0.13691275167785236,0.4473684210526316,0.10526315789473684,7.842105263157895,9.5,1.5789473684210527,0.10526315789473684,19.605263157894736,7.342105263157895,6.921052631578948,3.026315789473684,0.7894736842105263,0.5789473684210527,2.473684210526316,1.7894736842105263,2.3157894736842106,1.2105263157894737
21,Man United,2019/20,2020/21,38,18,12,8,66,66,36,30,13,8,19,10,7,2,40,17,19,8,5,6,26,19,543,387,216,128,433,450,204,186,72,77,0,2,1.736842105263158,0.4736842105263157,0.3157894736842105,0.2105263157894736,1.736842105263158,0.9473684210526316,0.7894736842105263,0.39779005524861877,0.330749354005168,0.12154696132596685,0.34210526315789475,0.21052631578947367,5.368421052631579,11.394736842105264,1.894736842105263,0.0,14.289473684210526,10.18421052631579,5.684210526315789,3.3684210526315788,0.5263157894736842,0.42105263157894735,1.9473684210526316,1.5263157894736843,1.2105263157894737,0.3684210526315789
22,Newcastle,2019/20,2020/21,38,11,11,16,44,38,58,-20,11,13,19,6,8,5,20,21,19,5,3,11,18,37,395,567,131,200,370,434,151,252,65,55,3,2,1.1578947368421053,0.2894736842105263,0.2894736842105263,0.4210526315789473,1.0,1.5263157894736843,-0.5263157894736842,0.33164556962025316,0.3527336860670194,0.09620253164556962,0.2894736842105263,0.34210526315789475,3.973684210526316,9.736842105263158,1.7105263157894737,0.07894736842105263,10.394736842105264,14.921052631578947,3.4473684210526314,5.2631578947368425,0.3157894736842105,0.2631578947368421,1.368421052631579,0.9473684210526315,-0.05263157894736842,-1.0
23,Norwich,2019/20,2020/21,38,5,6,27,21,26,75,-49,5,20,19,4,3,12,19,37,19,1,3,15,7,38,408,605,131,214,363,444,162,266,67,56,3,2,0.5526315789473685,0.131578947368421,0.1578947368421052,0.7105263157894737,0.6842105263157895,1.973684210526316,-1.2894736842105263,0.32107843137254904,0.3537190082644628,0.06372549019607843,0.13157894736842105,0.5263157894736842,4.2631578947368425,9.552631578947368,1.763157894736842,0.07894736842105263,10.736842105263158,15.921052631578947,3.4473684210526314,5.631578947368421,0.21052631578947367,0.05263157894736842,0.7894736842105263,0.3157894736842105,-0.9473684210526315,-1.631578947368421
25,Sheffield United,2019/20,2020/21,38,14,12,12,54,39,39,0,13,12,19,10,3,6,24,15,19,4,9,6,15,24,354,430,115,140,410,326,212,218,61,45,2,0,1.4210526315789471,0.3684210526315789,0.3157894736842105,0.3157894736842105,1.0263157894736843,1.0263157894736843,0.0,0.3248587570621469,0.32558139534883723,0.11016949152542373,0.34210526315789475,0.3157894736842105,5.578947368421052,10.789473684210526,1.605263157894737,0.05263157894736842,9.31578947368421,11.31578947368421,3.026315789473684,3.6842105263157894,0.5263157894736842,0.21052631578947367,1.736842105263158,1.105263157894737,0.47368421052631576,-0.47368421052631576
26,Southampton,2019/20,2020/21,38,15,7,16,52,51,60,-9,9,6,19,6,3,10,21,35,19,9,4,6,30,25,500,452,181,168,450,414,210,223,53,65,4,3,1.368421052631579,0.3947368421052631,0.1842105263157894,0.4210526315789473,1.3421052631578947,1.5789473684210529,-0.2368421052631578,0.362,0.37168141592920356,0.102,0.23684210526315788,0.15789473684210525,5.526315789473684,11.842105263157896,1.394736842105263,0.10526315789473684,13.157894736842104,11.894736842105264,4.7631578947368425,4.421052631578948,0.3157894736842105,0.47368421052631576,1.105263157894737,1.631578947368421,-0.7368421052631579,0.2631578947368421
28,Tottenham,2019/20,2020/21,38,16,11,11,59,61,47,14,8,7,19,12,3,4,36,17,19,4,8,7,25,30,445,536,160,183,423,442,200,207,82,80,3,1,1.5526315789473684,0.4210526315789473,0.2894736842105263,0.2894736842105263,1.605263157894737,1.236842105263158,0.3684210526315789,0.3595505617977528,0.3414179104477612,0.13707865168539327,0.21052631578947367,0.18421052631578946,5.2631578947368425,11.131578947368421,2.1578947368421053,0.07894736842105263,11.710526315789474,14.105263157894736,4.2105263157894735,4.815789473684211,0.631578947368421,0.21052631578947367,2.0526315789473686,1.0526315789473684,1.0,-0.2631578947368421
29,Watford,2019/20,2020/21,38,8,10,20,34,36,64,-28,9,16,19,6,6,7,22,27,19,2,4,13,14,37,424,500,120,183,484,356,167,201,75,65,3,1,0.8947368421052632,0.2105263157894736,0.2631578947368421,0.5263157894736842,0.9473684210526316,1.6842105263157894,-0.7368421052631579,0.2830188679245283,0.366,0.08490566037735849,0.23684210526315788,0.42105263157894735,4.394736842105263,12.736842105263158,1.9736842105263157,0.07894736842105263,11.157894736842104,13.157894736842104,3.1578947368421053,4.815789473684211,0.3157894736842105,0.10526315789473684,1.263157894736842,0.5263157894736842,-0.2631578947368421,-1.2105263157894737
31,West Ham,2019/20,2020/21,38,10,9,19,39,49,62,-13,7,12,19,6,4,9,30,33,19,4,5,10,19,29,417,501,163,189,387,356,190,219,62,44,1,0,1.0263157894736843,0.2631578947368421,0.2368421052631578,0.5,1.2894736842105263,1.631578947368421,-0.3421052631578947,0.3908872901678657,0.3772455089820359,0.11750599520383694,0.18421052631578946,0.3157894736842105,5.0,10.18421052631579,1.631578947368421,0.02631578947368421,10.973684210526315,13.18421052631579,4.2894736842105265,4.973684210526316,0.3157894736842105,0.21052631578947367,1.1578947368421053,0.8947368421052632,-0.15789473684210525,-0.5263157894736842
32,Wolves,2019/20,2020/21,38,15,14,9,59,51,40,11,13,8,19,8,7,4,27,19,19,7,7,5,24,21,459,396,145,129,406,384,193,148,57,80,2,5,1.5526315789473684,0.3947368421052631,0.3684210526315789,0.2368421052631578,1.3421052631578947,1.0526315789473684,0.2894736842105263,0.3159041394335512,0.32575757575757575,0.1111111111111111,0.34210526315789475,0.21052631578947367,5.078947368421052,10.68421052631579,1.5,0.05263157894736842,12.078947368421053,10.421052631578947,3.8157894736842106,3.3947368421052633,0.42105263157894735,0.3684210526315789,1.631578947368421,1.4736842105263157,0.42105263157894735,0.15789473684210525
1,Arsenal,2020/21,2021/22,38,18,7,13,61,55,39,16,12,12,19,8,4,7,24,21,19,10,3,6,31,18,459,416,152,132,345,421,208,166,47,72,5,2,1.605263157894737,0.4736842105263157,0.1842105263157894,0.3421052631578947,1.4473684210526316,1.0263157894736843,0.4210526315789473,0.3311546840958606,0.3173076923076923,0.11982570806100218,0.3157894736842105,0.3157894736842105,5.473684210526316,9.078947368421053,1.236842105263158,0.13157894736842105,12.078947368421053,10.947368421052632,4.0,3.473684210526316,0.42105263157894735,0.5263157894736842,1.4736842105263157,1.736842105263158,0.15789473684210525,0.6842105263157895
2,Aston Villa,2020/21,2021/22,38,16,7,15,55,55,46,9,15,8,19,7,4,8,29,27,19,9,3,7,26,19,511,538,187,189,439,567,215,194,63,67,3,6,1.4473684210526316,0.4210526315789473,0.1842105263157894,0.3947368421052631,1.4473684210526316,1.2105263157894737,0.2368421052631578,0.3659491193737769,0.3513011152416357,0.10763209393346379,0.39473684210526316,0.21052631578947367,5.657894736842105,11.552631578947368,1.6578947368421053,0.07894736842105263,13.447368421052632,14.157894736842104,4.921052631578948,4.973684210526316,0.3684210526315789,0.47368421052631576,1.3157894736842106,1.5789473684210527,0.10526315789473684,0.3684210526315789
5,Brighton,2020/21,2021/22,38,9,14,15,41,40,46,-6,12,12,19,4,9,6,22,22,19,5,5,9,18,24,487,358,143,127,427,376,219,167,45,52,6,2,1.0789473684210529,0.2368421052631578,0.3684210526315789,0.3947368421052631,1.0526315789473684,1.2105263157894737,-0.1578947368421052,0.2936344969199179,0.3547486033519553,0.08213552361396304,0.3157894736842105,0.3157894736842105,5.7631578947368425,11.236842105263158,1.1842105263157894,0.15789473684210525,12.81578947368421,9.421052631578947,3.763157894736842,3.3421052631578947,0.21052631578947367,0.2631578947368421,1.105263157894737,1.0526315789473684,0.0,-0.3157894736842105
6,Burnley,2020/21,2021/22,38,10,9,19,39,33,55,-22,11,17,19,4,6,9,14,27,19,6,3,10,19,28,384,573,130,187,384,403,172,239,48,32,0,2,1.0263157894736843,0.2631578947368421,0.2368421052631578,0.5,0.868421052631579,1.4473684210526316,-0.5789473684210527,0.3385416666666667,0.3263525305410122,0.0859375,0.2894736842105263,0.4473684210526316,4.526315789473684,10.105263157894736,1.263157894736842,0.0,10.105263157894736,15.078947368421053,3.4210526315789473,4.921052631578948,0.21052631578947367,0.3157894736842105,0.9473684210526315,1.105263157894737,-0.6842105263157895,-0.47368421052631576
8,Chelsea,2020/21,2021/22,38,19,10,9,67,58,36,22,18,10,19,9,6,4,31,18,19,10,4,5,27,18,558,336,209,109,433,377,227,160,48,53,3,3,1.763157894736842,0.5,0.2631578947368421,0.2368421052631578,1.5263157894736843,0.9473684210526316,0.5789473684210527,0.37455197132616486,0.3244047619047619,0.1039426523297491,0.47368421052631576,0.2631578947368421,5.973684210526316,11.394736842105264,1.263157894736842,0.07894736842105263,14.68421052631579,8.842105263157896,5.5,2.8684210526315788,0.47368421052631576,0.5263157894736842,1.736842105263158,1.7894736842105263,0.6842105263157895,0.47368421052631576
10,Crystal Palace,2020/21,2021/22,38,12,8,18,44,41,66,-25,8,14,19,6,5,8,20,32,19,6,3,10,21,34,349,536,131,177,409,438,151,230,54,42,2,4,1.1578947368421053,0.3157894736842105,0.2105263157894736,0.4736842105263157,1.0789473684210529,1.736842105263158,-0.6578947368421053,0.3753581661891118,0.3302238805970149,0.1174785100286533,0.21052631578947367,0.3684210526315789,3.973684210526316,10.763157894736842,1.4210526315789473,0.05263157894736842,9.18421052631579,14.105263157894736,3.4473684210526314,4.657894736842105,0.3157894736842105,0.3157894736842105,1.2105263157894737,1.105263157894737,-0.631578947368421,-0.6842105263157895
11,Everton,2020/21,2021/22,38,17,8,13,59,47,48,-1,12,10,19,6,4,9,24,28,19,11,4,4,23,20,400,504,148,163,386,409,167,227,58,66,2,1,1.5526315789473684,0.4473684210526316,0.2105263157894736,0.3421052631578947,1.236842105263158,1.263157894736842,-0.0263157894736842,0.37,0.32341269841269843,0.1175,0.3157894736842105,0.2631578947368421,4.394736842105263,10.157894736842104,1.5263157894736843,0.05263157894736842,10.526315789473685,13.263157894736842,3.8947368421052633,4.2894736842105265,0.3157894736842105,0.5789473684210527,1.1578947368421053,1.9473684210526316,-0.21052631578947367,0.15789473684210525
12,Fulham,2020/21,2021/22,38,5,13,20,28,27,53,-26,9,18,19,2,4,13,9,28,19,3,9,7,18,25,442,429,136,173,484,387,164,192,66,39,3,1,0.7368421052631579,0.131578947368421,0.3421052631578947,0.5263157894736842,0.7105263157894737,1.394736842105263,-0.6842105263157895,0.3076923076923077,0.40326340326340326,0.06108597285067873,0.23684210526315788,0.47368421052631576,4.315789473684211,12.736842105263158,1.736842105263158,0.07894736842105263,11.631578947368421,11.289473684210526,3.5789473684210527,4.552631578947368,0.10526315789473684,0.15789473684210525,0.5263157894736842,0.9473684210526315,-1.0,-0.3684210526315789
16,Leeds,2020/21,2021/22,38,18,5,15,59,62,54,8,12,10,19,8,5,6,28,21,19,10,0,9,34,33,522,558,199,201,427,432,231,212,61,47,1,2,1.5526315789473684,0.4736842105263157,0.131578947368421,0.3947368421052631,1.631578947368421,1.4210526315789471,0.2105263157894736,0.38122605363984674,0.3602150537634409,0.11877394636015326,0.3157894736842105,0.2631578947368421,6.078947368421052,11.236842105263158,1.605263157894737,0.02631578947368421,13.736842105263158,14.68421052631579,5.2368421052631575,5.2894736842105265,0.42105263157894735,0.5263157894736842,1.5263157894736843,1.5789473684210527,0.3684210526315789,0.05263157894736842
17,Leicester,2020/21,2021/22,38,20,6,12,66,68,50,18,11,6,19,9,1,9,34,30,19,11,5,3,34,20,484,369,185,139,416,440,214,181,60,61,0,1,1.736842105263158,0.5263157894736842,0.1578947368421052,0.3157894736842105,1.7894736842105263,1.3157894736842106,0.4736842105263157,0.3822314049586777,0.37669376693766937,0.14049586776859505,0.2894736842105263,0.15789473684210525,5.631578947368421,10.947368421052632,1.5789473684210527,0.0,12.736842105263158,9.710526315789474,4.868421052631579,3.6578947368421053,0.47368421052631576,0.5789473684210527,1.4736842105263157,2.0,0.21052631578947367,0.7368421052631579
